num_nodes,num_edges,average_degree,density,average_clustering,assortativity,transitivity,language,avg_degree_centrality,avg_betweenness_centrality,avg_closeness_centrality,edge_weight_mean,edge_weight_std,label_overlap_with_country,name,description,type,category,subcategory,label,item
160,266,3.325,0.010455974842767295,0.012613517967883464,-0.17731264205022207,0.007228158390949088,en,0.020911949685534593,0.02102962542791179,0.1547835053278488,1.131578947368421,0.7418599285186854,0.0,dhoti,traditional men's garment of South Asia,concept,fashion,traditional costume,cultural exclusive,http://www.wikidata.org/entity/Q850794
24,33,2.75,0.059782608695652176,0.011020171957671956,-0.19276648783109104,0.009259259259259259,en,0.11956521739130434,0.029644268774703553,0.11873779616633272,1.3636363636363635,0.7713892158398701,0.0,Ebikon railway station,railway station in Switzerland,entity,transportation,station,cultural exclusive,http://www.wikidata.org/entity/Q15964121
567,1155,4.074074074074074,0.003599005365789818,0.006655158552686624,-0.12379091270339118,0.011274252753015208,en,0.007198010731579636,0.005947101639066157,0.17082624915011482,1.264935064935065,1.2734144270985566,0.0,Crunchyroll,American video streaming service,entity,media,streaming service,cultural representative,http://www.wikidata.org/entity/Q1142035
18,24,2.6666666666666665,0.0784313725490196,0.037808641975308636,-0.15587793735255798,0.013157894736842105,en,0.15686274509803919,0.056168300653594766,0.11490225050720701,1.125,0.33071891388307384,0.0,Emmenbrücke Gersag railway station,railway station in Switzerland,entity,transportation,station,cultural exclusive,http://www.wikidata.org/entity/Q31444654
962,1966,4.087318087318088,0.002126596299333032,0.006368289438633326,-0.1310474068372377,0.006042259343010674,en,0.004253192598666064,0.003282224306873109,0.18874137334087465,1.1378433367243133,1.0120445688971595,0.0010395010395010396,dance,rhythmic movement of the body,concept,sports,sport,cultural agnostic,http://www.wikidata.org/entity/Q11639
302,498,3.2980132450331126,0.005478427317330752,0.011297681235768079,-0.16116175597973365,0.005673027333677153,en,0.010956854634661504,0.00988504103320059,0.08467040226428851,1.1024096385542168,0.7680585084203531,0.0033112582781456954,ethnographic film,film genre,entity,films,film genre,cultural agnostic,http://www.wikidata.org/entity/Q1371394
906,2059,4.545253863134658,0.002511189979632408,0.007466366033561829,-0.10811130463314857,0.009420525758932204,en,0.005022379959264816,0.004237318068054375,0.15058673975540532,1.1816415735794075,0.8380422071020984,0.0,disc jockey,person who plays recorded music for an audience,concept,music,musician,cultural agnostic,http://www.wikidata.org/entity/Q130857
71,115,3.23943661971831,0.023138832997987926,0.031901238532776696,-0.22337424651130752,0.024509803921568627,en,0.04627766599597584,0.03320794331204619,0.12625971376869113,1.2608695652173914,0.8756310174034159,0.0,European comics,comics produced in Continental Europe,concept,comics and anime,comics,cultural representative,http://www.wikidata.org/entity/Q387284
172,313,3.63953488372093,0.010641914864681083,0.011710338626649221,-0.18163652481185974,0.012898845892735914,en,0.021283829729362165,0.020060439516483865,0.17087489218479526,1.1246006389776357,0.7108033862674714,0.0,extra,"actor with a very minor part, typically non-speaking and in the background",concept,performing arts,actor,cultural agnostic,http://www.wikidata.org/entity/Q658371
549,1078,3.9271402550091077,0.003583157166979113,0.021420013990195434,-0.13104166475220105,0.008947836019799467,en,0.007166314333958225,0.007331573213244401,0.18306786633793098,1.0927643784786643,0.4524962326764664,0.0,etiquette,customary code of polite behaviour,concept,gestures and habits,mores,cultural agnostic,http://www.wikidata.org/entity/Q188907
542,925,3.4132841328413286,0.0031546064074319115,0.004424973936953796,-0.1232140654228501,0.0041479260369815096,en,0.006309212814863823,0.007860559197089199,0.09699038160371438,1.171891891891892,1.0783717401407822,0.0,Eugène Ionesco,Romanian-French playwright (1909–1994),entity,films,film director,cultural representative,http://www.wikidata.org/entity/Q46706
464,911,3.9267241379310347,0.004240522827139346,0.008714834298711721,-0.14355971627071382,0.008917493796526054,en,0.008481045654278692,0.00820224126807876,0.17173116183703668,1.1778265642151482,0.842863823795628,0.004310344827586207,fable,short fictional story that often anthropomorphises non-humans to illustrate a moral lesson,concept,literature,literary genre,cultural agnostic,http://www.wikidata.org/entity/Q693
821,1658,4.038976857490865,0.0024627907667627226,0.007602367628088604,-0.11330718143040894,0.0064313676753868145,en,0.004925581533525445,0.0058667075541202875,0.14143808628485388,1.1314837153196622,0.7131948498723102,0.00243605359317905,egyptologist,person who studies Ancient Egypt and its antiquities,concept,history,historian,cultural agnostic,http://www.wikidata.org/entity/Q1350189
525,1203,4.582857142857143,0.0043729552889858235,0.005941879757501343,-0.1540479426071034,0.022612177599811566,en,0.008745910577971647,0.006265644406727122,0.19193380360531115,1.4671654197838737,2.671460731317318,0.0,European political party,transnational political party operating at the level of the European Union,concept,politics,political party,cultural representative,http://www.wikidata.org/entity/Q24649
25,29,2.32,0.04833333333333333,0.05862268857414146,-0.41302522088620813,0.012096774193548387,en,0.09666666666666666,0.005942028985507246,0.06804166666666667,1.0689655172413792,0.2533954906327425,0.0,Francis Coventry,English novelist,entity,literature,writer,cultural exclusive,http://www.wikidata.org/entity/Q3102
1288,2670,4.145962732919255,0.001610708132447263,0.002010471166154967,-0.11570875157678595,0.004031632811288572,en,0.003221416264894526,0.003056943075707022,0.13296013242751878,1.149438202247191,1.2742588588820813,0.0015527950310559005,Cultural Revolution,1966–1976 Maoist sociopolitical movement in China,entity,history,historical event,cultural representative,http://www.wikidata.org/entity/Q8690
19,24,2.526315789473684,0.07017543859649122,0.05363641116823813,-0.27092701535085123,0.043478260869565216,en,0.14035087719298245,0.019779841761265914,0.11385924828907285,1.2083333333333333,0.5758447900452188,0.0,Franz Ziehl,German microbiologist (1857–1926),entity,biology,biologist,cultural exclusive,http://www.wikidata.org/entity/Q84629
85,146,3.4352941176470586,0.020448179271708684,0.01582673871138956,-0.2306106287419877,0.019138755980861243,en,0.04089635854341736,0.031598663561810264,0.13428983310707587,1.2328767123287672,1.1470097865988655,0.011764705882352941,flat white,espresso-based coffee beverage,concept,food,drink,cultural representative,http://www.wikidata.org/entity/Q62449
249,406,3.2610441767068274,0.006574685840134733,0.010722244311963412,-0.18329538767164608,0.0035797009896820385,en,0.013149371680269462,0.013136324847515961,0.149766222559986,1.1059113300492611,0.6812871995680495,0.0,fungi,"biological kingdom, separate from plants and animals",concept,biology,organism,cultural agnostic,http://www.wikidata.org/entity/Q764
1332,2880,4.324324324324325,0.0016244644343817898,0.0037566583935999837,-0.0878252251684645,0.006194455177743431,en,0.0032489288687635788,0.0031465779399663697,0.16536193442232938,1.1625,1.1720041595489326,0.0007507507507507507,dinosaur,clade of archosaurian reptiles (Archosauria),concept,biology,animal,cultural agnostic,http://www.wikidata.org/entity/Q430
57,87,3.0526315789473686,0.02725563909774436,0.03814563813980416,-0.20610855099661124,0.009933774834437087,en,0.05451127819548871,0.05482456140350877,0.14670763522782812,1.1724137931034482,0.7304052811640118,0.0,gauze,thin translucent fabric with a open weave,entity,fashion,textile,cultural agnostic,http://www.wikidata.org/entity/Q618710
148,229,3.0945945945945947,0.010525831954403384,0.014761482500453088,-0.2394301728320371,0.004937163375224416,en,0.02105166390880676,0.022332998360395623,0.07762630869067277,1.0262008733624455,0.2274098963544374,0.0,geoponici,"collective term, ancient Greek and Roman writers on husbandry and agriculture, regarded at the time as a branch of economics",concept,books,non-fiction writer,cultural representative,http://www.wikidata.org/entity/Q764233
40,61,3.05,0.0391025641025641,0.07639790764790766,-0.4798644730706858,0.0099601593625498,en,0.0782051282051282,0.015468960863697706,0.08241896105200361,1.0819672131147542,0.32868750255349866,0.0,Geneva Open Challenger,tennis tournament,entity,sports,recurring sporting event,cultural representative,http://www.wikidata.org/entity/Q3204
1174,3072,5.2333901192504255,0.0022307715768330886,0.011411046491769177,-0.11581766522873319,0.008563430672651681,en,0.004461543153666177,0.002812896869249235,0.19853908717457155,1.2203776041666667,0.8995449446331703,0.0017035775127768314,ethics,"branch of philosophy that systematizes, defends, and recommends concepts of right and wrong conduct",concept,philosophy and religion,philosophy,cultural agnostic,http://www.wikidata.org/entity/Q9465
216,373,3.4537037037037037,0.008031869078380707,0.020010891689382457,-0.12306349881228808,0.012422360248447204,en,0.016063738156761414,0.01974057572025405,0.09116539780052664,1.2091152815013404,0.7389743780959482,0.0,Glasgow School,"art movement part of Art Nouveau in Glasgow, Scotland",entity,visual arts,art movement,cultural representative,http://www.wikidata.org/entity/Q1255562
380,855,4.5,0.005936675461741424,0.013375205424889127,-0.12854271811171036,0.01775830258302583,en,0.011873350923482849,0.009221768140668293,0.19078356761572363,1.2736842105263158,1.0236718079797094,0.0,Funimation,American video streaming service,entity,media,streaming service,cultural representative,http://www.wikidata.org/entity/Q169325
1206,2595,4.303482587064677,0.001785677422018538,0.015026346144274382,-0.12140410271204531,0.005357499389932781,en,0.003571354844037076,0.0031560118698128357,0.17095716472652372,1.107514450867052,0.5853060949135955,0.0,existentialism,philosophical and literary current,concept,philosophy and religion,philosophical movement,cultural agnostic,http://www.wikidata.org/entity/Q38066
470,1166,4.961702127659574,0.005289661116907862,0.009946530202671014,-0.1572191846509738,0.018105371546250214,en,0.010579322233815722,0.006504991603435555,0.22363706077253218,1.2795883361921099,1.200648124858709,0.0,goalkeeper,sports position played in defense of one's own goal,concept,sports,athlete,cultural agnostic,http://www.wikidata.org/entity/Q172964
217,370,3.410138248847926,0.00789383853899983,0.014288660678392502,-0.17312883957329303,0.011635220125786163,en,0.01578767707799966,0.015752846941894202,0.11101644298974954,1.135135135135135,1.0043731987060565,0.004608294930875576,graphic designer,"professional who assembles images, typography or motion graphics to create a piece of design",concept,fashion,designer,cultural agnostic,http://www.wikidata.org/entity/Q627325
360,689,3.827777777777778,0.005331166821417517,0.022035177013204024,-0.1328319227200452,0.007451440053583389,en,0.010662333642835035,0.009973065571134384,0.17178718908386958,1.0885341074020318,0.40245873401038573,0.002777777777777778,greeting,act of communication to acknowledge another person,concept,gestures and habits,ritual,cultural agnostic,http://www.wikidata.org/entity/Q45594
559,1208,4.322003577817531,0.003872763062560512,0.01468443315734832,-0.10722639141077006,0.012176901240101599,en,0.0077455261251210255,0.006769438527288221,0.1659955740084406,1.0827814569536425,0.43986174670280975,0.0017889087656529517,golf ball retriever,tool used by golfers,concept,sports,sports equipment,cultural agnostic,http://www.wikidata.org/entity/Q14924
280,471,3.3642857142857143,0.006029185867895546,0.006143249596432336,-0.17045751961468655,0.005255474452554744,en,0.012058371735791093,0.012959862524726761,0.09154139396909489,1.1040339702760085,0.7513644141975674,0.0,Heimatschutz Architecture,Architectural style,entity,architecture,architectural style,cultural representative,http://www.wikidata.org/entity/Q655556
900,1609,3.5755555555555554,0.001988629341243357,0.003429498606119538,-0.11965634005976784,0.0030045784051888594,en,0.003977258682486714,0.003778934167277067,0.10039380179445788,1.119950279676818,1.2197488243669967,0.0011111111111111111,George Orwell,British writer and journalist (1903–1950),entity,literature,writer,cultural representative,http://www.wikidata.org/entity/Q3335
1285,2696,4.196108949416343,0.0016339988120780149,0.004146743986025982,-0.11706460770790976,0.006778566817301485,en,0.0032679976241560297,0.0031491761371685873,0.14407472709433283,1.1765578635014837,2.482875957063737,0.0015564202334630351,fairy tale,fictional story typically featuring folkloric fantasy characters and magic,entity,literature,literary genre,cultural agnostic,http://www.wikidata.org/entity/Q699
124,191,3.0806451612903225,0.012522947810123263,0.015280635143971847,-0.2017249718183751,0.008021390374331552,en,0.025045895620246526,0.021355973739536446,0.10130372301768498,1.1675392670157068,0.8821639963866861,0.0,Horst P. Horst,German-American photographer,entity,visual arts,photographer,cultural representative,http://www.wikidata.org/entity/Q65707
1208,2719,4.501655629139073,0.0018648117767767493,0.007272712331724846,-0.09525561531121132,0.007733072531671481,en,0.0037296235535534987,0.00309676745258238,0.17957237118496816,1.1217359323280618,0.7048159365227156,0.0008278145695364238,folklore,"cultural expressions of a particular group of people, manifested in verbal form (proverbs, jokes, legends, songs), material form (objects of art), customs (beliefs and ways of doing things)",entity,gestures and habits,tradition,cultural agnostic,http://www.wikidata.org/entity/Q36192
373,687,3.683646112600536,0.004951137248119001,0.012154824248745389,-0.15590335629942736,0.008841360727517683,en,0.009902274496238,0.008664242507878438,0.12106128853491584,1.1295487627365357,0.7548679093570424,0.002680965147453083,High Priest of Israel,Chief religious official of ancient Judaism,entity,philosophy and religion,religious leader,cultural representative,http://www.wikidata.org/entity/Q51677
288,544,3.7777777777777777,0.006581494386372435,0.017603961851101926,-0.15402814903661696,0.012001297437560817,en,0.01316298877274487,0.010331470697324357,0.13845755687529301,1.1213235294117647,0.6123613994725777,0.006944444444444444,HM Treasury,United Kingdom government department,entity,politics,government agency,cultural exclusive,http://www.wikidata.org/entity/Q578269
206,350,3.3980582524271843,0.008287946957139474,0.04234746307394905,-0.1703774846534378,0.0176678445229682,en,0.01657589391427895,0.019518579394817367,0.1093709478624529,1.1457142857142857,0.7281455337824623,0.0048543689320388345,Hyundai Motor Group,"car manufacturer headquartered in Seoul, South Korea",entity,transportation,automobile manufacturer,cultural representative,http://www.wikidata.org/entity/Q59243
1371,2801,4.086068563092633,0.001491265898938917,0.004686478393679429,-0.10530868169482774,0.003096888364548002,en,0.0029825317978778346,0.002615498760082066,0.1791305602370446,1.1267404498393432,0.8118207242758776,0.0029175784099197666,flamenco,genre of Spanish music and dance,concept,performing arts,folk dance,cultural representative,http://www.wikidata.org/entity/Q9764
25,34,2.72,0.056666666666666664,0.05690967675912651,-0.16007469450231282,0.043478260869565216,en,0.11333333333333333,0.037246376811594206,0.12017419763237162,1.3235294117647058,0.7941176470588236,0.0,Industrial Culture Handbook,book about industrial music and performance art,entity,books,book,cultural agnostic,http://www.wikidata.org/entity/Q643996
95,176,3.705263157894737,0.019708846584546472,0.023432441768122217,-0.13111006041666706,0.018518518518518517,en,0.039417693169092945,0.036155763464942384,0.14572078186541948,1.2045454545454546,0.7409927448591412,0.0,Intercontinental Champions' Supercup,Football competition,entity,sports,recurring sporting event,cultural representative,http://www.wikidata.org/entity/Q3298
36,57,3.1666666666666665,0.04523809523809524,0.1096930241938147,-0.3250682278968524,0.028169014084507043,en,0.09047619047619047,0.007609710550887022,0.07112805537234657,1.1578947368421053,0.6152869444473748,0.0,Image Engine,visual effects company,entity,comics and anime,animation studio,cultural exclusive,http://www.wikidata.org/entity/Q8538
189,320,3.386243386243386,0.009005966452774964,0.03191586703441186,-0.14162966069995014,0.00983698707138842,en,0.018011932905549925,0.019066491844964936,0.09558664257496222,1.1125,0.41060169264142105,0.0,Hessischer Rundfunk,German public broadcaster,entity,media,production company,cultural exclusive,http://www.wikidata.org/entity/Q23565
94,143,3.0425531914893615,0.016357812857469685,0.0706799939621272,-0.1736399469368461,0.0182648401826484,en,0.03271562571493937,0.03196711527558116,0.06591381161069151,1.097902097902098,0.44744316847682214,0.0,Jenna Jameson,American former pornographic actor (born 1974),entity,fashion,model,cultural exclusive,http://www.wikidata.org/entity/Q400
532,970,3.6466165413533833,0.003433725556829928,0.017126368375835508,-0.18785736853316085,0.0037212652301782606,en,0.006867451113659856,0.00604314992790579,0.16141027948735295,1.134020618556701,0.6426245473472247,0.0018796992481203006,intellectual,person who engages in critical thinking and reasoning,concept,philosophy and religion,philosopher,cultural agnostic,http://www.wikidata.org/entity/Q58968
290,549,3.786206896551724,0.006550530962892256,0.028084761513166454,-0.13206535980522632,0.008853541416566626,en,0.01310106192578451,0.012931573068713625,0.15438015611419112,1.1111111111111112,0.4794924119132356,0.0,jockstrap,undergarment originally designed for supporting the male genitalia,concept,fashion,clothing,cultural agnostic,http://www.wikidata.org/entity/Q10940
445,902,4.0539325842696625,0.004565239396700071,0.009089299436302106,-0.15644290538174926,0.012767768477798268,en,0.009130478793400142,0.007051508352647168,0.14284489975258996,1.2572062084257207,1.298271134055761,0.0,Joe Kubert,Polish-born American comic book artist (1926-2012),entity,comics and anime,comics artist,cultural representative,http://www.wikidata.org/entity/Q224644
179,290,3.2402234636871508,0.009101751302491997,0.020422332532893193,-0.18073928935413655,0.007370283018867925,en,0.018203502604983993,0.01785826376247568,0.08775035675536644,1.217241379310345,0.7318229320026765,0.0,Karl Landsteiner,"Jewish-Austrian biologist, physician and Nobel Prize laureate",entity,biology,biologist,cultural representative,http://www.wikidata.org/entity/Q84405
1025,2185,4.263414634146342,0.0020817454268292684,0.011980603505631134,-0.12978469466345485,0.006910748419350096,en,0.004163490853658537,0.003367310807226473,0.1831301713987969,1.1121281464530892,0.638766189186663,0.001951219512195122,icon,"religious work of art, generally a panel painting, in Eastern Christianity",entity,visual arts,painting,cultural representative,http://www.wikidata.org/entity/Q132137
796,1569,3.942211055276382,0.0024793780221864037,0.020200612848139666,-0.1210550775194181,0.007639632924954581,en,0.004958756044372808,0.004273460437813164,0.1368287947113347,1.1746335245379222,0.8396448360954634,0.001256281407035176,Irish poetry,poetry written by poets from the Island of Ireland,concept,literature,poetry,cultural representative,http://www.wikidata.org/entity/Q580340
512,1139,4.44921875,0.004353443003913895,0.026592106021554804,-0.16940247226730845,0.013914656771799629,en,0.008706886007827788,0.005923152651471548,0.17460127821160581,1.1553994732221247,0.6648679744044378,0.005859375,independent city of Germany,city or town in Germany that does not form part of another general-purpose local government entity,concept,geography,city,cultural exclusive,http://www.wikidata.org/entity/Q22865
392,812,4.142857142857143,0.005297771282426014,0.004572425532973009,-0.1055852258936899,0.012375287797390637,en,0.010595542564852031,0.010401602112416872,0.16157394224615315,1.2783251231527093,1.2851455813373427,0.0,Jugendstil,artistic movement; German equivalent of art nouveau,concept,visual arts,art movement,cultural representative,http://www.wikidata.org/entity/Q1294605
42,59,2.8095238095238093,0.03426248548199768,0.029791056521738038,-0.13109321305894284,0.030303030303030304,en,0.06852497096399535,0.09253774680603949,0.11175354935593955,1.0677966101694916,0.311606378150004,0.0,Kitty Foyle,"dress style of the 1940s characterized by a dark fabric and contrasting light collar and cuffs, typically of navy blue and white",entity,fashion,fashion trend,cultural exclusive,http://www.wikidata.org/entity/Q6418545
366,656,3.5846994535519126,0.0049105471966464555,0.021049438444915376,-0.21101566716601033,0.010378163207278931,en,0.009821094393292911,0.009916782446537669,0.13878878912293335,1.1646341463414633,0.7512383193717983,0.0,Khalifa,Sufi religious leader and teacher in North and West Africa,concept,philosophy and religion,philosopher,cultural representative,http://www.wikidata.org/entity/Q80866
105,189,3.6,0.01730769230769231,0.04675971494858622,-0.20990023826373505,0.010810810810810811,en,0.03461538461538462,0.030163768270564387,0.2004575528487891,1.0846560846560847,0.33050788755008287,0.009523809523809525,KREEP,"Geochemical component of some lunar rocks, potassium, lanthanides, and phosphorus",entity,food,ingredient,cultural agnostic,http://www.wikidata.org/entity/Q693461
28,42,3.0,0.05555555555555555,0.04310966810966811,-0.2155531570381095,0.024193548387096774,en,0.11111111111111112,0.07234432234432235,0.16116652390052397,1.1666666666666667,0.5739033711044739,0.0,Kinpira,Japanese cooking style,entity,food,cooking technique,cultural exclusive,http://www.wikidata.org/entity/Q2890234
94,179,3.8085106382978724,0.020475863646762755,0.06141363506420606,-0.22881948588755377,0.0274294670846395,en,0.04095172729352551,0.019313310057394093,0.12926676019404992,1.1731843575418994,0.6325936895576517,0.0,Leonard Law,California law passed in 1992,entity,politics,law,cultural exclusive,http://www.wikidata.org/entity/Q17563
848,1997,4.709905660377358,0.0027803457263148516,0.007022774338117663,-0.13647257362304527,0.012393371556425675,en,0.005560691452629703,0.003841110563949146,0.19850988395765345,1.1657486229344016,0.9018251137043802,0.0047169811320754715,hamburger,American sandwich of ground beef patty,concept,food,dish,cultural representative,http://www.wikidata.org/entity/Q6663
422,944,4.4739336492890995,0.00531346039107969,0.01846791870121918,-0.17119542885527797,0.012040381587478003,en,0.010626920782159382,0.007001711650426623,0.19055704082468852,1.1970338983050848,0.6883963301220316,0.002369668246445498,lectionary,book of scripture readings for a particular day or occasion,concept,books,religious book,cultural representative,http://www.wikidata.org/entity/Q284465
164,268,3.268292682926829,0.01002543767768966,0.04260690368907129,-0.1662927622365123,0.016520566419420093,en,0.02005087535537932,0.014970267289584963,0.09516180705598204,1.1305970149253732,0.5935885820728097,0.0,"Lions' Commentary on UNIX 6th Edition, with Source Code",book,entity,books,book,cultural agnostic,http://www.wikidata.org/entity/Q493858
120,198,3.3,0.013865546218487394,0.019883752999084736,-0.19608821468487517,0.0111731843575419,en,0.02773109243697479,0.023861154631344063,0.10091271205695403,1.1717171717171717,0.7526438791998851,0.0,Kyobo Book Centre,book store chain and company in South Korea,entity,books,bookstore,cultural exclusive,http://www.wikidata.org/entity/Q489774
76,111,2.9210526315789473,0.019473684210526317,0.013434153565732512,-0.2091191421338938,0.005555555555555556,en,0.03894736842105264,0.033480322427690855,0.07113857218082761,1.063063063063063,0.30841878862385025,0.0,logographer,historical profession,concept,history,historian,cultural agnostic,http://www.wikidata.org/entity/Q1133078
1738,4664,5.367088607594937,0.0015449305145638851,0.0020882400612446737,-0.11584107090271754,0.010057408300100793,en,0.0030898610291277702,0.0019155041457154828,0.17687118104039942,1.2135506003430532,1.6270720792397808,0.0005753739930955121,Formula One,motorsport championship held worldwide,entity,sports,sport,cultural agnostic,http://www.wikidata.org/entity/Q1968
42,58,2.761904761904762,0.03368176538908246,0.04749992263265418,-0.10106090753875571,0.0273972602739726,en,0.06736353077816493,0.028977932636469216,0.07572007999059086,1.293103448275862,0.6434985381559145,0.023809523809523808,Les Trois Accords,band,entity,music,musical group,cultural exclusive,http://www.wikidata.org/entity/Q3086695
118,187,3.169491525423729,0.013544835578733884,0.016819725052561543,-0.16896338916004197,0.007640067911714771,en,0.02708967115746776,0.03292234260965997,0.09944055517179728,1.160427807486631,0.7710925847134091,0.00847457627118644,Loco Locass,Canadian hip hop group from Quebec,entity,music,musical group,cultural exclusive,http://www.wikidata.org/entity/Q3257761
342,653,3.818713450292398,0.005599286584006448,0.009110900297341485,-0.149834793624074,0.012462840155499658,en,0.011198573168012895,0.008968694232850826,0.13254335974662332,1.1209800918836141,0.8901731448326828,0.0,lyric poetry,formal type of poetry,concept,literature,poetry,cultural agnostic,http://www.wikidata.org/entity/Q182357
324,580,3.580246913580247,0.005542177884799144,0.008186997234141624,-0.12511969175672666,0.010125698324022346,en,0.01108435576959829,0.012639554508132603,0.13536928726301067,1.1172413793103448,0.6459790567317398,0.0030864197530864196,Malikism,one of four major schools of madhhab of Islamic jurisprudence within Sunni Islam,entity,philosophy and religion,religious movement,cultural representative,http://www.wikidata.org/entity/Q48221
28,38,2.7142857142857144,0.05026455026455026,0.01845238095238095,-0.2647335810059187,0.006172839506172839,en,0.10052910052910054,0.05026455026455027,0.13430421876233997,1.0526315789473684,0.22329687826943603,0.03571428571428571,ladyfinger,biscuit,entity,food,food,cultural representative,http://www.wikidata.org/entity/Q12494
43,60,2.7906976744186047,0.03322259136212625,0.06069637933874092,-0.3131652402184386,0.015267175572519083,en,0.06644518272425247,0.022931691110931043,0.09547540749980511,1.0833333333333333,0.33124344857252985,0.0,Marit Paulsen,Norwegian-born Swedish politician,entity,literature,writer,cultural exclusive,http://www.wikidata.org/entity/Q3281
35,48,2.742857142857143,0.040336134453781515,0.055500075145556896,-0.304150831946324,0.013513513513513514,en,0.08067226890756302,0.04718614718614718,0.123928429202383,1.0416666666666667,0.19982631347136331,0.02857142857142857,master of the works,historical term for stonemasons and other craftsmen who ran building huts in the Middle Ages,concept,architecture,architect,cultural agnostic,http://www.wikidata.org/entity/Q98714302
517,968,3.74468085106383,0.003628566716147122,0.005789369282351539,-0.10781433916121141,0.00857948277975242,en,0.0072571334322942445,0.007337642893193111,0.11442553951110893,1.115702479338843,0.7107798376411352,0.0,manuscript illumination,picture in an ancient or medieval illuminated manuscript,concept,visual arts,painting,cultural representative,http://www.wikidata.org/entity/Q8362
34,61,3.588235294117647,0.054367201426024955,0.07404786205666937,-0.26306721312267256,0.08522727272727272,en,0.10873440285204991,0.06358622994652408,0.18160674201945642,1.2131147540983607,0.5758743629590262,0.058823529411764705,Mausoleum of Saladin,resting place and grave of the medieval Muslim Ayyubid Sultan Saladin,entity,architecture,architectural structure,cultural exclusive,http://www.wikidata.org/entity/Q257153
701,1532,4.370898716119829,0.0031220705115141633,0.0183975108782529,-0.09290246856464666,0.010428897023275088,en,0.006244141023028327,0.005624469204456103,0.15048865343109896,1.1886422976501305,2.1724723279370357,0.0042796005706134095,martial art,codified systems and traditions of combat practices,concept,gestures and habits,tradition,cultural agnostic,http://www.wikidata.org/entity/Q11417
18,23,2.5555555555555554,0.07516339869281045,0.056084656084656084,-0.16943117633914573,0.037037037037037035,en,0.1503267973856209,0.03533496732026144,0.13151001680413443,1.1304347826086956,0.44763609308639135,0.05555555555555555,Melbourne shuffle,rave dance from the 1980s,entity,performing arts,dance,cultural representative,http://www.wikidata.org/entity/Q203827
772,1518,3.9326424870466323,0.0025503518074232374,0.014484935783512912,-0.13447502015622573,0.005224934436150898,en,0.005100703614846474,0.004411685771940606,0.18112654815234025,1.308300395256917,1.8856848242140711,0.0,mausoleum,monument enclosing the interment space or burial chamber of a deceased person or people,concept,history,monument,cultural agnostic,http://www.wikidata.org/entity/Q162875
39,64,3.282051282051282,0.043184885290148446,0.0421331754665088,-0.1358605126046988,0.041666666666666664,en,0.0863697705802969,0.05890505890505889,0.13329222709864277,1.125,0.375,0.0,Mega-Łada Togliatti,speedway club,entity,sports,sports club,cultural exclusive,http://www.wikidata.org/entity/Q2321
792,1499,3.7853535353535355,0.002392764560906154,0.01013251778474358,-0.10920066808783914,0.0037858398822980584,en,0.004785529121812309,0.0046909569215495064,0.156718210502176,1.0887258172114742,0.5300820397383328,0.0025252525252525255,maypole,tall wooden pole erected as a part of various European folk festivals,concept,gestures and habits,ritual,cultural representative,http://www.wikidata.org/entity/Q76574
72,113,3.138888888888889,0.022104851330203443,0.012101850096044886,-0.19291834206608566,0.006437768240343348,en,0.044209702660406885,0.05705902079141515,0.1524380442032477,1.1238938053097345,0.5969352904084975,0.0,mesocosm,outdoor controlled environment for experimental purposes,concept,geography,environment,cultural agnostic,http://www.wikidata.org/entity/Q3333382
1479,3090,4.178498985801217,0.001413565286130317,0.0016063186752617452,-0.09813877799638965,0.005972102053305759,en,0.0028271305722606345,0.0025552969312921847,0.1462954816083727,1.2090614886731392,1.8737624851053227,0.000676132521974307,Keanu Reeves,Canadian actor and musician (born 1964),entity,films,film producer,cultural representative,http://www.wikidata.org/entity/Q43416
864,1867,4.3217592592592595,0.002503916140938157,0.004204923012801276,-0.12703398584255532,0.006230984544237556,en,0.005007832281876314,0.0036244623101026993,0.20044572140062047,1.1885377611140868,1.2144538180206343,0.0023148148148148147,manga,"comics employing a set of Japanese stylistic conventions, produced in Japan or elsewhere",concept,comics and anime,comics,cultural representative,http://www.wikidata.org/entity/Q8274
95,141,2.968421052631579,0.015789473684210527,0.04289442845669603,-0.2887397479696794,0.010704727921498661,en,0.03157894736842105,0.009861647942780766,0.06462530716206057,1.198581560283688,0.6437903953424238,0.0,mennonites in Bolivia,Denomination in South America,entity,philosophy and religion,religious movement,cultural exclusive,http://www.wikidata.org/entity/Q2185917
1503,3519,4.682634730538922,0.0015587998437213456,0.003355920522261631,-0.08695732660053351,0.006151915531963997,en,0.0031175996874426913,0.002473319514648987,0.17160330617118616,1.1599886331344131,1.0587899713057771,0.0013306719893546241,jewelry,"creation of objects of personal adornment, which may fulfill both decorative and functional purposes",concept,visual arts,visual arts,cultural agnostic,http://www.wikidata.org/entity/Q161439
128,210,3.28125,0.012918307086614173,0.008108230309056014,-0.2196203273165163,0.0136986301369863,en,0.025836614173228342,0.030180797712785902,0.11597459675078632,1.3571428571428572,0.9957392222060231,0.0,Michele Jolin,American social entrepreneur,entity,politics,policy,cultural exclusive,http://www.wikidata.org/entity/Q6836765
